ada,protocolNumber,issueDate,submissionTimestamp,documentUrl,subject,decisionTypeUid,decisionTypeLabel,organizationUid,organizationLabel
92ΠΞ46Ψ842-ΝΗ1,609853,21/02/2023 19:13:28,22/02/2023 12:55:17,https://diavgeia.gov.gr/doc/92ΠΞ46Ψ842-ΝΗ1,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΣΥΓΚΡΟΤΗΜΑΤΟΣ 5 ΤΡΙΩΡΟΦΩΝ ΚΤΗΡΙΩΝ ΚΑΤΟΙΚΙΩΝ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΦΥΤΕΜΕΝΑ ΔΩΜΑΤΑ, 14 ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ, ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΚΑΙ ΧΡΗΣΗ ΤΟΥ ΑΡΘΡΟΥ 25 ΤΟΥ ΝΟΚ ΟΠΩΣ ΙΣΧΥΕΙ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ ΠΜ-Π1.8",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
9Ε8Κ46Ψ842-404,609853,21/02/2023 19:13:28,22/02/2023 12:55:14,https://diavgeia.gov.gr/doc/9Ε8Κ46Ψ842-404,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΣΥΓΚΡΟΤΗΜΑΤΟΣ 5 ΤΡΙΩΡΟΦΩΝ ΚΤΗΡΙΩΝ ΚΑΤΟΙΚΙΩΝ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΦΥΤΕΜΕΝΑ ΔΩΜΑΤΑ, 14 ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ, ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΚΑΙ ΧΡΗΣΗ ΤΟΥ ΑΡΘΡΟΥ 25 ΤΟΥ ΝΟΚ ΟΠΩΣ ΙΣΧΥΕΙ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ ΠΜ-Π1.8",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΦΑΒ46Ψ842-ΣΧΒ,609852,21/02/2023 19:12:27,22/02/2023 12:56:02,https://diavgeia.gov.gr/doc/ΨΦΑΒ46Ψ842-ΣΧΒ,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΣΥΓΚΡΟΤΗΜΑΤΟΣ 9 ΤΡΙΩΡΟΦΩΝ ΚΤΗΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ,ΦΥΤΕΜΕΝΑ ΔΩΜΑΤΑ,30 ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒ.ΧΩΡΟΥ,ΑΔΕΙΑ  ΚΟΠΗΣ ΔΕΝΔΡΩΝ ΚΑΙ  ΧΡΗΣΗ ΑΡΘΡΟΥ 25 ΤΟΥ ΝΟΚ  ΟΠΩΣ ΙΣΧΥΕΙ , 
ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ ΠΜ-Π1.7Β",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
94Τ846Ψ842-ΜΩΧ,609852,21/02/2023 19:12:27,22/02/2023 12:56:01,https://diavgeia.gov.gr/doc/94Τ846Ψ842-ΜΩΧ,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΣΥΓΚΡΟΤΗΜΑΤΟΣ 9 ΤΡΙΩΡΟΦΩΝ ΚΤΗΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ,ΦΥΤΕΜΕΝΑ ΔΩΜΑΤΑ,30 ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒ.ΧΩΡΟΥ,ΑΔΕΙΑ  ΚΟΠΗΣ ΔΕΝΔΡΩΝ ΚΑΙ  ΧΡΗΣΗ ΑΡΘΡΟΥ 25 ΤΟΥ ΝΟΚ  ΟΠΩΣ ΙΣΧΥΕΙ , 
ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ ΠΜ-Π1.7Β",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
Ψ95Ψ46Ψ842-8ΗΔ,590993,27/01/2023 15:01:35,27/01/2023 15:36:41,https://diavgeia.gov.gr/doc/Ψ95Ψ46Ψ842-8ΗΔ,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΣΥΓΚΡΟΤΗΜΑΤΟΣ 4 ΤΡΙΩΡΟΦΩΝ ΚΤΗΡΙΩΝ ΚΑΤΟΙΚΙΩΝ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΦΥΤΕΜΕΝΑ ΔΩΜΑΤΑ, 18 ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ , ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ , ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΚΑΙ ΧΡΗΣΗ ΤΟΥ ΑΡΘΡΟΥ 25 ΤΟΥ ΝΟΚ ΟΠΩΣ ΙΣΧΥΕΙ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ ΠΜ-Π1.6Β",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΓΡΝ46Ψ842-ΝΨ5,590986,27/01/2023 14:57:24,27/01/2023 15:36:43,https://diavgeia.gov.gr/doc/ΨΓΡΝ46Ψ842-ΝΨ5,"Οικοδομική Άδεια (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΣΥΓΚΡΟΤΗΜΑΤΟΣ 3 ΤΡΙΩΡΟΦΩΝ ΚΤΗΡΙΩΝ ΚΑΤΟΙΚΙΩΝ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΦΥΤΕΜΕΝΑ ΔΩΜΑΤΑ, 14 ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ, ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΚΑΙ ΧΡΗΣΗ ΤΟΥ ΑΡΘΡΟΥ 25 ΤΟΥ ΝΟΚ ΟΠΩΣ ΙΣΧΥΕΙ ΣΤΟ ΟΙΚΟΔΟΜΙΚΟ ΤΕΤΡΑΓΩΝΟ ΠΜ-Π1.5Β",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΩΣΥ46Ψ842-ΙΞΗ,687227,17/05/2023 14:23:48,17/05/2023 16:03:33,https://diavgeia.gov.gr/doc/ΨΩΣΥ46Ψ842-ΙΞΗ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΔΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ ΚΥΡΙΩΝ ΧΩΡΩΝ, ΠΑΤΑΡΙ, ΦΥΤΕΜΕΝΟ ΔΩΜΑ, ΕΝΑ ΒΟΗΘΗΤΙΚΟ ΚΤΙΡΙΟ, ΔΥΟ ΑΝΟΙΧΤΕΣ ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ, ΔΥΟ ΥΔΑΤΙΝΕΣ ΕΠΙΦΑΝΕΙΕΣ, ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ ΣΤΟ ΟΙΚΟΠΕΔΟ (1.4.2) 
ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.4",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΛΗ246Ψ842-Ο7Β,878905,30/11/2023 19:54:20,01/12/2023 11:22:09,https://diavgeia.gov.gr/doc/6ΛΗ246Ψ842-Ο7Β,"Αναθεώρηση Οικ. Αδείας ME προέγκριση ή βεβαίωση (ν.4759/2020): COMMERCIAL HUB: Β ΑΝΑΘΕΩΡΗΣΗ ΤΗΣ Α/Α ΠΡΑΞΗΣ 748232/2023 ΟΙΚΟΔΟΜΙΚΗΣ ΑΔΕΙΑΣ ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΚΤΗΡΙΟΥ ΕΙΔΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΕΜΠΟΡΙΚΟΥ ΚΕΝΤΡΟΥ, ΓΡΑΦΕΙΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ, ΜΕ ΤΡΕΙΣ ΟΡΟΦΟΥΣ, ΤΡΙΑ ΙΣΟΓΕΙΑ ΕΠΙΠΕΔΑ ΚΑΙ ΕΞΙ ΚΛΙΜΑΚΩΤΑ ΥΠΟΓΕΙΑ ΕΠΙΠΕΔΑ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΘΕΣΕΩΝ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΥΔΑΤΙΝΩΝ ΣΤΟΙΧΕΙΩΝ, ΠΕΡΓΚΟΛΩΝ, ΣΤΕΓΑΣΤΡΩΝ, ΗΛΙΑΚΩΝ ΑΙΘΡΙΩΝ ΚΑΙ ΚΟΠΗ ΔΕΝΤΡΩΝ, ΣΤΟ OIKOΠEΔO A-Π4.17.1 TOY Ο.Τ. Α-Π4.17 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΖΤ946Ψ842-ΑΚΒ,748232,14/07/2023 19:06:24,17/07/2023 15:28:14,https://diavgeia.gov.gr/doc/ΨΖΤ946Ψ842-ΑΚΒ,"Οικοδομική Άδεια (ν.4759/2020): COMMERCIAL HUB: ΑΔΕΙΑ ΕΚΣΚΑΦΩΝ ΚΑΙ ΚΑΤΑΣΚΕΥΗΣ ΤΟΙΧΕΙΩΝ ΑΝΤΙΣΤΗΡΙΞΗΣ-ΑΔΕΙΑ ΚΟΠΗΣ ΔΕΝΤΡΩΝ, ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΚΤΗΡΙΟΥ ΕΙΔΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΕΜΠΟΡΙΚΟΥ ΚΕΝΤΡΟΥ, ΓΡΑΦΕΙΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ, ΜΕ ΤΡΕΙΣ ΟΡΟΦΟΥΣ, ΤΡΙΑ ΙΣΟΓΕΙΑ ΕΠΙΠΕΔΑ ΚΑΙ ΕΞΙ ΚΛΙΜΑΚΩΤΑ ΥΠΟΓΕΙΑ ΕΠΙΠΕΔΑ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΘΕΣΕΩΝ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΥΔΑΤΙΝΩΝ ΣΤΟΙΧΕΙΩΝ, ΠΕΡΓΚΟΛΩΝ,
ΣΤΕΓΑΣΤΡΩΝ, ΗΛΙΑΚΩΝ ΑΙΘΡΙΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ Α-Π4.17.1 ΤΟΥ Ο.Τ. Α-Π4.17 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
96ΡΚ46Ψ842-ΩΗΠ,734863,03/07/2023 14:33:06,03/07/2023 15:47:42,https://diavgeia.gov.gr/doc/96ΡΚ46Ψ842-ΩΗΠ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): Άδεια εκσκαφών και κατασκευής τοιχείων αντιστήριξης - άδεια κοπής δένδρων, στο οικόπεδο Α-Π4.17.2 του Ο.Τ. Α-Π4.17, της περιοχής προς πολεοδόμηση Α-Π4, Τομέας VI, στον Μητροπολιτικό Πόλο Ελληνικού - Αγ. Κοσμά, με σκοπό την “Ανέγερση υψηλού κτηρίου μικτής χρήσης (κατοικία, ξενοδοχείο και γραφεία) 37 ορόφων, ειδικής αρχιτεκτονικής σχεδίασης-τοπόσημο, με 3 υπόγειους ορόφους κυρίων, βοηθητικών χρήσεων και στάθμευσης, έναν ισόγειο όροφο κυρίων χρήσεων σε 2 στάθμες, 4 ορόφους γραφείων, 9 ορόφους ξενοδοχείου, 18 ορόφους κατοικιών, 2 μηχανολογικούς ορόφους και δώμα, με διαμόρφωση περιβάλλοντος χώρου (κατασκευή υδάτινων στοιχείων, περγκολών, ηχοπετασμάτων και στεγάστρων με φωτοβολταϊκά), χρήση των άρθρων 10 και 25 του ΝΟΚ όπως ισχύει”.",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
ΨΡ3Ο46Ψ842-Χ84,761744,28/07/2023 12:37:51,28/07/2023 12:55:09,https://diavgeia.gov.gr/doc/ΨΡ3Ο46Ψ842-Χ84,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΝΕΑΣ TPΙΩΡΟΦΗΣ ΑΥΤΟΤΕΛΟΥΣ ΚΑΤΟΙΚΙΑΣ ΜΕ ΔΩΜΑ, ΠΑΤΑΡΙ, ΥΠΟΓΕΙΟ ΧΩΡΟ ΣΤΑΘΜΕΥΣΗΣ, ΥΠΟΓΕΙΟ ΜΕ ΚΥΡΙΟΥΣ ΚΑΙ ΒΟΗΘΗΤΙΚΟΥΣ ΧΩΡΟΥΣ, ΚΟΛΥΜΒΗΤΙΚΗ ΔΕΞΑΜΕΝΗ, ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΟΠΗ ΔΕΝΤΡΩΝ, ΣΤΟ ΟΙΚΟΠΕΔΟ (2.7.4) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.7Α",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
Ρ3ΓΟ46Ψ842-ΒΟΓ,867824,21/11/2023 13:48:35,21/11/2023 15:01:31,https://diavgeia.gov.gr/doc/Ρ3ΓΟ46Ψ842-ΒΟΓ,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΔΙΩΡΟΦΗΣ ΜΟΝΟΚΑΤΟΙΚΙΑΣ, ΜΕ ΕΝΑΝ ΥΠΟΓΕΙΟ ΟΡΟΦΟ ΣΤΑΘΜΕΥΣΗΣ, ΒΟΗΘΗΤΙΚΩΝ ΚΑΙ ΚΥΡΙΩΝ ΧΩΡΩΝ, ΦΥΤΕΜΕΝΟ ΔΩΜΑ, ΔΥΟ ΑΣΚΕΠΕΙΣ ΚΟΛΥΜΒΗΤΙΚΕΣ ΔΕΞΑΜΕΝΕΣ ΚΑΙ ΔΥΟ ΥΔΑΤΙΝΕΣ ΕΠΙΦΑΝΕΙΕΣ ΣΤΟΝ ΠΕΡΙΒΑΛΛΟΝΤΑ ΧΩΡΟ, ΜΙΑ ΕΣΩΤΕΡΙΚΗ ΚΟΛΥΜΒΗΤΙΚΗ ΔΕΞΑΜΕΝΗ ΣΤΟ ΥΠΟΓΕΙΟ, ΧΩΡΟ ΚΥΡΙΑΣ ΧΡΗΣΗΣ ΣΤΟ ΔΩΜΑ ΤΟΥ ΚΤΙΡΙΟΥ ΚΑΙ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΣΤΟ ΟΙΚΟΠΕΔΟ (2.7.5) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.7Α",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
6ΚΞΓ46Ψ842-Α7Π,890834,12/12/2023 12:51:48,12/12/2023 14:47:42,https://diavgeia.gov.gr/doc/6ΚΞΓ46Ψ842-Α7Π,"Προέγκριση Οικοδομικής Αδείας (ν.4759/2020): ΑΝΕΓΕΡΣΗ ΝΕΑΣ ΤΡΙΩΡΟΦΗΣ ΑΥΤΟΤΕΛΟΥΣ ΚΑΤΟΙΚΙΑΣ ΜΕ ΠΑΤΑΡΙ, ΥΠΟΓΕΙΟ ΧΩΡΟ ΣΤΑΘΜΕΥΣΗΣ, ΥΠΟΓΕΙΟ ΜΕ ΚΥΡΙΟΥΣ ΚΑΙ ΒΟΗΘΗΤΙΚΟΥΣ ΧΩΡΟΥΣ, ΚΟΛΥΜΒ. ΔΕΞΑΜΕΝΗ ΚΑΙ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ, ΣΤΟ ΟΙΚΟΠΕΔΟ (2.7.3) ΤΟΥ ΟΙΚΟΔΟΜΙΚΟΥ ΤΕΤΡΑΓΩΝΟΥ ΠΜ-Π1.7Α",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
Ρ73Δ46Ψ842-2ΑΘ,872466,24/11/2023 17:00:30,27/11/2023 14:30:00,https://diavgeia.gov.gr/doc/Ρ73Δ46Ψ842-2ΑΘ,"Προέγκριση για Αναθεώρηση Οικ. Αδείας (ν.4759/2020): COMMERCIAL HUB: Β ΑΝΑΘΕΩΡΗΣΗ ΤΗΣ Α/Α ΠΡΑΞΗΣ 748232/2023 ΟΙΚΟΔΟΜΙΚΗΣ ΑΔΕΙΑΣ ΜΕ ΣΚΟΠΟ ΤΗΝ ΑΝΕΓΕΡΣΗ ΚΤΗΡΙΟΥ ΕΙΔΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΕΜΠΟΡΙΚΟΥ ΚΕΝΤΡΟΥ, ΓΡΑΦΕΙΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΚΑΤΑΣΤΗΜΑΤΩΝ, ΜΕ ΤΡΕΙΣ ΟΡΟΦΟΥΣ, ΤΡΙΑ ΙΣΟΓΕΙΑ ΕΠΙΠΕΔΑ ΚΑΙ ΕΞΙ ΚΛΙΜΑΚΩΤΑ ΥΠΟΓΕΙΑ ΕΠΙΠΕΔΑ ΒΟΗΘΗΤΙΚΩΝ ΧΩΡΩΝ, ΘΕΣΕΩΝ ΣΤΑΘΜΕΥΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΜΗΧΑΝΟΛΟΓΙΚΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ, ΜΕ ΔΙΑΜΟΡΦΩΣΗ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΧΩΡΟΥ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΥΔΑΤΙΝΩΝ ΣΤΟΙΧΕΙΩΝ, ΠΕΡΓΚΟΛΩΝ, ΣΤΕΓΑΣΤΡΩΝ, ΗΛΙΑΚΩΝ ΑΙΘΡΙΩΝ ΚΑΙ ΚΟΠΗ ΔΕΝΤΡΩΝ, ΣΤΟ OIKOΠEΔO A-Π4.17.1 TOY Ο.Τ. Α-Π4.17 ΤΟΥ ΜΗΤΡΟΠΟΛΙΤΙΚΟΥ ΠΟΛΟΥ ΕΛΛΗΝΙΚΟΥ- ΑΓΙΟΥ ΚΟΣΜΑ",2.4.6.1,ΠΡΑΞΕΙΣ ΧΩΡΟΤΑΞΙΚΟΥ - ΠΟΛΕΟΔΟΜΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ,99201077,ΤΕΧΝΙΚΟ ΕΠΙΜΕΛΗΤΗΡΙΟ ΕΛΛΑΔΑΣ
